,ChEMBL ID,Name,SMILES,Molecular Weight,LogP,HBA,HBD,TPSA,Protein
829,CHEMBL3805165,,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc4c3OC(F)(F)O4)CC2)c1,447.48,3.35,6,1,63.27,DRD2
830,CHEMBL3804965,,CNC(=O)c1cc(OCCCCN2CCN(c3cccc4c3OC(F)(F)O4)CC2)ccc1F,465.47,3.49,6,1,63.27,DRD2
831,CHEMBL3805077,,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,436.38,4.33,4,1,44.81,DRD2
832,CHEMBL3806169,,NC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,422.36,4.07,4,1,58.80,DRD2
833,CHEMBL3805772,,CCNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,450.41,4.72,4,1,44.81,DRD2
834,CHEMBL3805826,,CCCCCNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,492.49,5.89,4,1,44.81,DRD2
835,CHEMBL3805120,,CNC(=O)c1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1C,450.41,4.64,4,1,44.81,DRD2
836,CHEMBL3805884,,CNC(=O)c1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1F,454.37,4.47,4,1,44.81,DRD2
837,CHEMBL3806091,,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,450.41,4.64,4,1,44.81,DRD2
838,CHEMBL3804943,,CNC(=O)c1ccc(OC)c(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,466.41,4.34,5,1,54.04,DRD2
839,CHEMBL3806224,,CNC(=O)c1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1Cl,470.83,4.99,4,1,44.81,DRD2
840,CHEMBL3806047,,CNC(=O)c1cc(C)cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,450.41,4.64,4,1,44.81,DRD2
841,CHEMBL3805434,,CNC(=O)c1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(C(C)=O)c1,478.42,4.54,5,1,61.88,DRD2
842,CHEMBL3805327,,CNC(=O)c1ccc(Cl)c(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,470.83,4.99,4,1,44.81,DRD2
843,CHEMBL3805262,,CNC(=O)c1cc(F)cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,454.37,4.47,4,1,44.81,DRD2
844,CHEMBL3805515,,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1OC,466.41,4.34,5,1,54.04,DRD2
845,CHEMBL3805046,,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1F,454.37,4.47,4,1,44.81,DRD2
846,CHEMBL11493,,CCCCN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,385.50,5.87,2,0,12.47,DRD2
847,CHEMBL3126735,,Fc1ccc(C(SCCNCCCc2ccccc2)c2ccc(F)cc2)cc1,397.53,6.01,2,1,12.03,DRD2
848,CHEMBL3916231,,CC(O)CN1CCN(CCSC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,406.54,3.79,4,1,26.71,DRD2
849,CHEMBL3931765,,CC(O)CN1CCN(CC[S+]([O-])C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,422.54,2.80,4,1,49.77,DRD2
850,CHEMBL3918282,,[O-][S+](CCN1CCN(CC(O)Cc2ccccc2)CC1)C(c1ccc(F)cc1)c1ccc(F)cc1,498.64,4.02,4,1,49.77,DRD2
851,CHEMBL8946,ETICLOPRIDE,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,340.85,2.83,4,2,61.80,DRD2
852,CHEMBL1201192,ARMODAFINIL,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,273.36,2.01,2,1,66.15,DRD2
853,CHEMBL3946995,,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1ccco1,438.60,4.39,6,1,61.61,DRD2
854,CHEMBL243712,AMISULPRIDE,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,369.49,1.29,6,2,101.73,DRD2
855,CHEMBL3885419,,CC(C)(C)[C@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,361.53,4.84,2,1,23.47,DRD2
856,CHEMBL244990,,O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,499.44,4.36,5,2,68.70,DRD2
857,CHEMBL3982119,,COc1cc2c(cc1OC)[C@@H]1Cc3c(OC)ccc(OC)c3CN1CC2,355.43,3.38,5,0,40.16,DRD2
858,CHEMBL3903297,,c1c2c(cc3c1OCO3)CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,323.35,2.80,5,0,40.16,DRD2
859,CHEMBL3897805,,COc1ccc(OC)c2c1C[C@H]1c3cc4c(cc3CCN1C2)OCO4,339.39,3.09,5,0,40.16,DRD2
860,CHEMBL2334893,,COc1cc2c(cc1O)[C@@H]1Cc3cc4c(cc3CN1CC2)OCO4,325.36,2.79,5,1,51.16,DRD2
861,CHEMBL240773,QUINPIROLE,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,219.33,2.00,2,1,31.92,DRD2
862,CHEMBL4097572,,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCOCCCCc2ccccc2)C1,463.67,5.33,5,1,48.19,DRD2
863,CHEMBL4076129,,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCOCCCCc2ccccc2)C1,491.72,6.11,5,1,48.19,DRD2
864,CHEMBL4077430,,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCOc2ccc3c(c2)NC(=O)CC3)C1,420.51,2.69,6,2,77.29,DRD2
865,CHEMBL4100734,,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCCCOc2ccc3c(c2)NC(=O)CC3)C1,532.73,5.81,6,2,77.29,DRD2
866,CHEMBL4068455,,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCNC(=O)c2cc3ccccc3[nH]2)C1,487.65,4.54,5,2,75.06,DRD2
867,CHEMBL4100322,,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCCCc2ccccc2)C1,423.56,3.00,6,1,57.42,DRD2
868,CHEMBL4085282,,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCCCc2ccccc2)C1,467.61,3.02,7,1,66.65,DRD2
869,CHEMBL4095452,,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCOc2ccc3c(c2)NC(=O)CC3)C1,524.62,1.96,9,2,104.98,DRD2
870,CHEMBL4093477,,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,487.65,4.54,5,2,75.06,DRD2
871,CHEMBL4096422,,CN(CCCCOc1ccc2c(c1)NC(=O)CC2)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,420.51,2.93,5,2,79.36,DRD2
872,CHEMBL3797209,,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,315.46,3.26,4,0,30.17,DRD2
873,CHEMBL4102561,,Cc1nc2c(O)cccn2c(=O)c1CCN1CCN(c2cccc3sccc23)CC1,420.54,3.29,7,1,61.08,DRD2
874,CHEMBL4074326,,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCC=C2.Cl,443.02,3.55,6,0,41.37,DRD2
875,CHEMBL4094825,,Cc1nc2ccccn2c(=O)c1CCN1CCN(c2cccc3sccc23)CC1,404.54,3.58,6,0,40.85,DRD2
876,CHEMBL4065710,,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2(C)O,438.60,3.13,7,1,61.60,DRD2
877,CHEMBL4087132,,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2(F)F.Cl,481.01,4.02,6,0,41.37,DRD2
878,CHEMBL4103509,,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2=O,422.55,3.11,7,0,58.44,DRD2
879,CHEMBL4079251,,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2Cl,443.02,4.20,6,0,41.37,DRD2
880,CHEMBL4104261,,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2F,426.56,3.94,6,0,41.37,DRD2
881,CHEMBL4061068,,Cc1nc2n(c(=O)c1CCN1CCN(c3nsc4ccccc34)CC1)CCCC2(C)O,439.59,2.53,8,1,74.49,DRD2
882,CHEMBL4062992,,Cc1nc2n(c(=O)c1CCN1CCN(c3nsc4ccccc34)CC1)CCCC2(F)F,445.54,3.41,7,0,54.26,DRD2
883,CHEMBL4084663,,Cc1nc2n(c(=O)c1CCN1CCN(c3nsc4ccccc34)CC1)CCCC2=O,423.54,2.50,8,0,71.33,DRD2
884,CHEMBL4101115,,Cc1nc2n(c(=O)c1CCN1CCN(c3nsc4ccccc34)CC1)CCCC2Cl,444.00,3.60,7,0,54.26,DRD2
885,CHEMBL4074373,,Cc1nc2n(c(=O)c1CCN1CCN(c3nsc4ccccc34)CC1)CCCC2F,427.55,3.33,7,0,54.26,DRD2
886,CHEMBL4082150,,Cc1ccc(Sc2ccccc2N2CCN(CCc3c(C)nc4n(c3=O)CCCC4O)CC2)c(C)c1.Cl,541.16,4.51,7,1,61.60,DRD2
887,CHEMBL4100152,,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4c3OC(F)(F)O4)CC1)CCCC2O,448.47,2.07,8,1,80.06,DRD2
888,CHEMBL4077006,,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4c3OC(F)(F)O4)CC1)CCCC2.Cl,468.93,2.57,7,0,59.83,DRD2
889,CHEMBL4064609,,Cc1nc2n(c(=O)c1CCN1CCN(c3ncnc4sccc34)CC1)CCCC2O,426.55,1.75,9,1,87.38,DRD2
890,CHEMBL4063748,,Cc1nc2n(c(=O)c1CCN1CCN(c3ncnc4sccc34)CC1)CCCC2,410.55,2.26,8,0,67.15,DRD2
891,CHEMBL4091554,,Cc1nc2n(c(=O)c1CCN1CCN(c3cncc4sccc34)CC1)CCCC2O,425.56,2.35,8,1,74.49,DRD2
892,CHEMBL4097395,,Cc1nc2n(c(=O)c1CCN1CCN(c3nccc4sccc34)CC1)CCCC2O,425.56,2.35,8,1,74.49,DRD2
893,CHEMBL4079365,,Cc1nc2n(c(=O)c1CCN1CCN(c3nccc4sccc34)CC1)CCCC2,409.56,2.86,7,0,54.26,DRD2
894,CHEMBL4105102,,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4scnc34)CC1)CCCC2O,425.56,2.35,8,1,74.49,DRD2
895,CHEMBL4087246,,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4c3CCS4)CC1)CCCC2O,426.59,2.39,7,1,61.60,DRD2
896,CHEMBL4067506,,Cc1nc2n(c(=O)c1CCN1CCN(c3csc4ccsc34)CC1)CCCC2O,430.60,3.02,8,1,61.60,DRD2
897,CHEMBL4094926,,Cc1nc2n(c(=O)c1CCN1CCC(c3cccc4sccc34)CC1)CCCC2O,423.58,4.02,6,1,58.36,DRD2
898,CHEMBL4078409,,Cc1nc2n(c(=O)c1CCN1CCC(c3cccc4sccc34)CC1)CCCC2.Cl,444.04,4.52,5,0,38.13,DRD2
899,CHEMBL4102670,,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2O,424.57,2.96,7,1,61.60,DRD2
900,CHEMBL4083333,,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2,408.57,3.47,6,0,41.37,DRD2
901,CHEMBL4060678,,Cc1nc2n(c(=O)c1CCN1CCN(c3nsc4ccccc34)CC1)CCCC2O,425.56,2.35,8,1,74.49,DRD2
902,CHEMBL4098594,,Cc1nc2n(c(=O)c1CCN1CCN(c3noc4cc(F)ccc34)CC1)CCCC2O,427.48,2.02,8,1,87.63,DRD2
903,CHEMBL1621,PALIPERIDONE,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,426.49,3.08,7,1,84.39,DRD2
904,CHEMBL4082084,,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2(C)O,440.52,3.26,7,1,84.39,DRD2
905,CHEMBL4096467,,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2(F)F.Cl,482.93,4.14,6,0,64.16,DRD2
906,CHEMBL4077702,,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2=O,424.48,3.23,7,0,81.23,DRD2
907,CHEMBL4090872,,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2Cl,444.94,4.33,6,0,64.16,DRD2
908,CHEMBL4062936,,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2F,428.48,4.06,6,0,64.16,DRD2
909,CHEMBL4128926,,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,583.78,5.76,6,3,125.46,DRD2
910,CHEMBL4210030,,CNC(=O)c1cc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccn1,426.49,3.76,6,1,80.49,DRD2
911,CHEMBL4210637,,CCNC(=O)c1cc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccn1,440.52,4.15,6,1,80.49,DRD2
912,CHEMBL4212622,,O=C(NC1CC1)c1cc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccn1,452.53,4.29,6,1,80.49,DRD2
913,CHEMBL4213342,,CNC(=O)c1cc(OCCCCN2CCN(c3nsc4ccccc34)CC2)ccn1,425.56,3.03,7,1,70.59,DRD2
914,CHEMBL4217986,,NC(=O)c1cc(OCCCCN2CCN(c3nsc4ccccc34)CC2)ccn1,411.53,2.77,7,1,84.58,DRD2
915,CHEMBL4202871,,O=C(NC1CC1)c1cc(OCCCCN2CCN(c3nsc4ccccc34)CC2)ccn1,451.60,3.56,7,1,70.59,DRD2
916,CHEMBL4214528,,CNC(=O)c1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccn1,437.37,3.73,5,1,57.70,DRD2
917,CHEMBL4209188,,CNC(=O)c1cc(OCCCCN2CCN(c3cccc4sccc34)CC2)ccn1,424.57,3.64,6,1,57.70,DRD2
918,CHEMBL4217182,,CNC(=O)c1cc(OCCCCN2CCN(c3cccc4sc(F)cc34)CC2)ccn1,442.56,3.78,6,1,57.70,DRD2
919,CHEMBL4213586,,CNC(=O)c1cncc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,426.49,3.76,6,1,80.49,DRD2
920,CHEMBL4218526,,CCNC(=O)c1cncc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,440.52,4.15,6,1,80.49,DRD2
921,CHEMBL4217039,,O=C(NC1CC1)c1cncc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,452.53,4.29,6,1,80.49,DRD2
922,CHEMBL4205326,,CNC(=O)c1cncc(OCCCCN2CCN(c3nsc4cc(F)ccc34)CC2)c1,443.55,3.17,7,1,70.59,DRD2
923,CHEMBL4204832,,CNC(=O)c1ccnc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,426.49,3.76,6,1,80.49,DRD2
924,CHEMBL4209705,,CCNC(=O)c1ccnc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,440.52,4.15,6,1,80.49,DRD2
925,CHEMBL4210128,,O=C(NC1CC1)c1ccnc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,452.53,4.29,6,1,80.49,DRD2
926,CHEMBL4215048,,CNC(=O)c1ccnc(OCCCCN2CCN(c3nsc4cc(F)ccc34)CC2)c1,443.55,3.17,7,1,70.59,DRD2
927,CHEMBL4205772,,CNC(=O)c1cccc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)n1,426.49,3.76,6,1,80.49,DRD2
928,CHEMBL4214642,,CNC(=O)c1cccc(OCCCCN2CCN(c3nsc4cc(F)ccc34)CC2)n1,443.55,3.17,7,1,70.59,DRD2
929,CHEMBL4207328,,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)n1,437.37,3.73,5,1,57.70,DRD2
930,CHEMBL4202443,,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc4sccc34)CC2)n1,424.57,3.64,6,1,57.70,DRD2
931,CHEMBL4211473,,CNC(=O)c1cccc(OCCCCN2CCN(c3ccc4ccsc4c3)CC2)n1,424.57,3.64,6,1,57.70,DRD2
932,CHEMBL4209888,,COc1ccccc1N1CCN(CCCOc2ccc(C)cc2C)CC1.Cl,390.96,3.90,4,0,24.94,DRD2
933,CHEMBL4213352,,COc1ccccc1N1CCN(CCOCCOc2cc(C)cc(C)c2C)CC1.Cl.Cl,471.47,3.84,5,0,34.17,DRD2
934,CHEMBL4207653,,COc1ccccc1N1CCN(CCOCCOc2c(C)cc(C)cc2C)CC1.Cl.Cl,471.47,3.84,5,0,34.17,DRD2
935,CHEMBL4280940,,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCC(c2noc3cc(F)ccc23)CC1,439.53,3.96,5,0,66.65,DRD2
936,CHEMBL4292250,,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(c2ccc3ccsc3c2)CC1,437.61,3.83,5,0,43.86,DRD2
937,CHEMBL4284346,,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,437.61,3.83,5,0,43.86,DRD2
938,CHEMBL4277101,,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,435.59,3.61,5,0,43.86,DRD2
939,CHEMBL4287752,,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4scnc34)CC1)[C@H]1C=C[C@@H]2C1,436.58,3.01,6,0,56.75,DRD2
940,CHEMBL4289238,,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4sc(F)cc34)CC1)[C@H]1C=C[C@@H]2C1,453.58,3.75,5,0,43.86,DRD2
941,CHEMBL4278581,,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4ccsc34)CC1)[C@H]1C=C[C@@H]2C1,435.59,3.61,5,0,43.86,DRD2
942,CHEMBL4285839,,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4c3OCCO4)CC1)[C@H]1C=C[C@@H]2C1,437.54,2.17,6,0,62.32,DRD2
943,CHEMBL4293718,,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4c3OC(F)(F)O4)CC1)[C@H]1C=C[C@@H]2C1,459.49,2.72,6,0,62.32,DRD2
944,CHEMBL4277532,,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3nsc4ccccc34)CC1)[C@H]1C=C[C@@H]2C1,436.58,3.01,6,0,56.75,DRD2
945,CHEMBL4285479,,O=C1[C@@H]2[C@H](C(=O)N1CCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,407.54,2.83,5,0,43.86,DRD2
946,CHEMBL4292655,,O=C1[C@@H]2[C@H](C(=O)N1CCCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,421.57,3.22,5,0,43.86,DRD2
947,CHEMBL4282051,,O=C1[C@@H]2[C@H](C(=O)N1CCCCCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,449.62,4.00,5,0,43.86,DRD2
948,CHEMBL4284353,,CC1(C)C2C(=O)N(CCCCN3CCN(c4cccc5sccc45)CC3)C(=O)C21,411.57,3.44,5,0,43.86,DRD2
949,CHEMBL4292254,,Cc1ccc(C23CC2C(=O)N(CCCCN2CCN(c4cccc5sccc45)CC2)C3=O)cc1,473.64,4.44,5,0,43.86,DRD2
950,CHEMBL4291387,,O=C1C2CCCC2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,411.57,3.59,5,0,43.86,DRD2
951,CHEMBL4283546,,O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,425.60,3.98,5,0,43.86,DRD2
952,CHEMBL4287980,,O=C1C2CC=CCC2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,423.58,3.75,5,0,43.86,DRD2
953,CHEMBL4280084,,O=C1C2CC(O)C(O)CC2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,457.60,1.92,7,2,84.32,DRD2
954,CHEMBL4279645,,O=C1[C@@H]2[C@@H]3C[C@@H]([C@@H](O)[C@H]3O)[C@@H]2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,469.61,1.78,7,2,84.32,DRD2
955,CHEMBL4290309,,CC(=O)O[C@@H]1[C@@H]2C[C@H]([C@@H]1OC(C)=O)[C@H]1C(=O)N(CCCCN3CCN(c4cccc5sccc45)CC3)C(=O)[C@@H]21,553.68,2.92,9,0,96.46,DRD2
956,CHEMBL4294797,,O=C1c2ccccc2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,419.55,4.10,5,0,43.86,DRD2
957,CHEMBL4286905,,O=C1c2cccc(F)c2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,437.54,4.24,5,0,43.86,DRD2
958,CHEMBL4277751,,O=C1c2ccc(F)cc2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,437.54,4.24,5,0,43.86,DRD2
959,CHEMBL4288388,,O=C1c2cccc(Cl)c2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,454.00,4.75,5,0,43.86,DRD2
960,CHEMBL4283369,,O=C1c2ccc(Cl)cc2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,454.00,4.75,5,0,43.86,DRD2
961,CHEMBL4291215,,CC1(C)CC(=O)N(CCCCN2CCN(c3cccc4sccc34)CC2)C(=O)C1,413.59,3.98,5,0,43.86,DRD2
962,CHEMBL4286717,,CCC1(C)CC(=O)N(CCCCN2CCN(c3cccc4sccc34)CC2)C(=O)C1,427.61,4.37,5,0,43.86,DRD2
963,CHEMBL4294617,,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,439.63,4.51,5,0,43.86,DRD2
964,CHEMBL4295055,,O=C1CC2(CCCCC2)CC(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,453.65,4.90,5,0,43.86,DRD2
965,CHEMBL4293999,,O=C(CCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2c3c(c1)CCN3C(=O)CC2,475.56,5.03,5,0,66.65,DRD2
966,CHEMBL62,SCH-23390,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,287.79,3.67,2,1,23.47,DRD2
967,CHEMBL4515776,,COC(=O)CN(CC(=O)NCCOCCOCCNC(=O)CCC(=O)Nc1ccc(CCN2CN(c3ccccc3)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C2=O)cc1)CC(=O)NCCOCCOCCNC(=O)CCC(=O)Nc1ccc(CCN2CN(c3ccccc3)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C2=O)cc1,1658.95,,,,,DRD2
968,CHEMBL4542935,,COC(=O)CN(CC(=O)NCCOCCOCCNC(C)=O)CC(=O)NCCOCCOCCNC(=O)CCC(=O)Nc1ccc(CCN2CN(c3ccccc3)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C2=O)cc1,1104.29,,,,,DRD2
969,CHEMBL487182,TETRAHYDROPALMATINE,COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,355.43,3.38,5,0,40.16,DRD2
970,CHEMBL2314745,,COc1cc2c(cc1OC)C1Cc3ccc(OC)c(O)c3CN1CC2,341.41,3.07,5,1,51.16,DRD2
971,CHEMBL2314734,,COc1ccc2c(c1OC(C)=O)CN1CCc3cc4c(cc3C1C2)OCO4,367.40,3.00,6,0,57.23,DRD2
972,CHEMBL2314740,,COc1cc(/C=C/C(=O)Oc2c(OC)ccc3c2CN2CCc4cc5c(cc4C2C3)OCO5)ccc1OC(C)=O,543.57,4.63,9,0,92.76,DRD2
973,CHEMBL2314747,,COc1ccc2c(c1OC)CN1CCc3cc(O)c(O)cc3C1C2,327.38,2.77,5,2,62.16,DRD2
974,CHEMBL4438471,,COc1ccc2c(c1O)CN1CCc3cc(O)c(O)cc3C1C2,313.35,2.47,5,3,73.16,DRD2
975,CHEMBL4521450,,COc1cc2c(cc1O)CC1c3cc(OC)c(OC)cc3CCN1C2,341.41,3.07,5,1,51.16,DRD2
976,CHEMBL4561303,,COc1cc2c(cc1OC)C1Cc3ccc(O)cc3CN1CC2,311.38,3.06,4,1,41.93,DRD2
977,CHEMBL4453330,,COc1cc2c(cc1OC)C1Cc3c(cc(O)c(OC)c3OC)CN1CC2,371.43,3.08,6,1,60.39,DRD2
978,CHEMBL4551037,,COc1cc2c(cc1O)CC1c3cc4c(cc3CCN1C2)OCO4,325.36,2.79,5,1,51.16,DRD2
979,CHEMBL4582377,,Oc1cccc2c1CC1c3cc4c(cc3CCN1C2)OCO4,295.34,2.78,4,1,41.93,DRD2
980,CHEMBL4476383,,Oc1ccc2c(c1)CN1CCc3cc4c(cc3C1C2)OCO4,295.34,2.78,4,1,41.93,DRD2
981,CHEMBL4544045,,COc1cc2c(c(OC)c1O)CC1c3cc4c(cc3CCN1C2)OCO4,355.39,2.79,6,1,60.39,DRD2
982,CHEMBL4435291,,c1ccc(COc2cccc3c2CC2c4cc5c(cc4CCN2C3)OCO5)cc1,385.46,4.65,4,0,30.93,DRD2
983,CHEMBL2314741,,COc1ccc2c(c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,487.51,0.26,10,4,130.31,DRD2
984,CHEMBL2314742,,COc1ccc2c(c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)CN1CCc3cc4c(cc3[C@H]1C2)OCO4,487.51,0.26,10,4,130.31,DRD2
985,CHEMBL4528264,,COc1cc2c(cc1O)C1Cc3cc(OC)c(OC)cc3CN1CC2,341.41,3.07,5,1,51.16,DRD2
986,CHEMBL4585730,,COc1cc2c(cc1OC)C1Cc3c(cc(OC)c(O)c3OC)CN1CC2,371.43,3.08,6,1,60.39,DRD2
987,CHEMBL4467483,,COc1ccc2c(c1OC)-c1c(Br)ccc3c1[C@@H](C2)N(C)CC3,374.28,4.22,3,0,21.70,DRD2
988,CHEMBL4564103,,COc1ccc2c(c1OC)-c1c(Br)ccc3c1[C@H](C2)N(C)CC3,374.28,4.22,3,0,21.70,DRD2
989,CHEMBL4579687,,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@@H](C2)N(C)CC3,374.28,4.22,3,0,21.70,DRD2
